Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Shortest Path,Longest Path
"Stochastic-problem Q-learning (converging, alpha = 0.7, gamma = 0.7)",True,True,0.6380303049087525,0.0009205316732400434,0.03034026488414436,999.0,0.0,0.0,158633.38,2066396.1156000001,1437.4964749869823,65,1309
"Stochastic-problem Q-learning (converging, alpha = 0.9, gamma = 0.9)",True,True,0.6837566804885864,0.001661384478391915,0.04076008437665353,999.0,0.0,0.0,164760.13,3151881.7531,1775.353979661521,81,3883
Value Iteration,True,False,0.031409993171691894,1.5682175307824765e-05,0.003960072639210646,43.0,0.0,0.0,50912.0,0.0,0.0,64,64
Discounted Value Iteration - gamma = 0.8,True,False,0.03471107482910156,1.1130461213042508e-05,0.0033362345860329587,43.0,0.0,0.0,50912.0,0.0,0.0,64,64
Discounted Value Iteration - gamma = 0.6,True,False,0.034470009803771975,7.171173486426596e-06,0.0026779046821025195,43.0,0.0,0.0,50912.0,0.0,0.0,64,64
Discounted Value Iteration - gamma = 0.5,False,True,0.03433902263641357,3.2047634186938007e-06,0.0017901853028929157,43.0,0.0,0.0,50912.0,0.0,0.0,13,13
Stochastic Value Iteration,True,True,0.39399033546447754,0.0007220181903222965,0.02687039616980547,132.0,0.0,0.0,405768.0,0.0,0.0,65,87
Discounted Stochastic Value Iteration - gamma = 0.8,True,True,0.3170173168182373,0.0003298752009254713,0.018162466818289615,109.0,0.0,0.0,335066.0,0.0,0.0,66,84
Discounted Stochastic Value Iteration - gamma = 0.6,True,True,0.2612294363975525,0.0003929152247338322,0.019822089313032372,87.0,0.0,0.0,267438.0,0.0,0.0,65,83
Random Action Value Iteration,True,False,0.16038105249404908,0.0002979275736332682,0.01726057860076736,253.5,462.75,21.511624764298954,86275.5,53179692.75,7292.4407950973455,64,64
Random Action Discounted Value Iteration - gamma = 0.8,True,False,0.1852616000175476,0.0004189813068006232,0.020469032874091124,242.0,536.0,23.15167380558045,82377.0,61597656.0,7848.417420091773,64,64
Random Action Discounted Value Iteration - gamma = 0.6,True,False,0.16755000352859498,0.0002599069076079274,0.016121628565623495,236.0,554.0,23.53720459187964,80343.0,63666234.0,7979.112356647198,64,64
Random Action Discounted Value Iteration - gamma = 0.5,False,True,0.15299697160720827,0.00022211655514717564,0.014903575247140387,208.5,352.75,18.78163997099295,71020.5,40538382.75,6366.975950166609,2,10
Random Action Discounted Value Iteration - gamma = 0.5,False,True,0.15878061294555665,0.0004136020090649254,0.020337207504102558,212.5,518.75,22.776083947860748,72376.5,59615268.75,7721.092458324793,2,12
Q-factor Value Iteration,True,False,0.043070068359375,1.7173732115816162e-05,0.00414412018597629,43.0,0.0,0.0,50912.0,0.0,0.0,64,64
Q-factor Stochastic Value Iteration,True,True,0.4281580781936645,0.0006261901700316002,0.02502379207937119,132.0,0.0,0.0,405768.0,0.0,0.0,66,85
